
       Target
                ecliptic
RA      Dec     latitude
300.517  44.382  62.452

Checked interval [2020-01-01, 2023-12-31]
|           Window [days]                 |    Normal V3 PA [deg]    |
   Start           End         Duration         Start         End         RA            Dec     
 2020-04-30      2020-11-25       208.99     253.93851      53.60258     300.51711      44.38155 
 2021-05-01      2021-11-25       208.00     253.34367      53.82916     300.51711      44.38155 
 2022-05-01      2022-11-25       208.00     253.59470      54.04326     300.51711      44.38155 
 2023-05-01      2023-11-26       209.00     253.84766      53.34432     300.51711      44.38155 


                V3PA          NIRCam           NIRSpec         NIRISS           MIRI          FGS
   Date      min    max      min    max       min    max     min    max      min    max      min    max

2020-05-01   250.43 257.29   250.40 257.27    27.91  34.78   249.86 256.72   255.44 262.31   249.18 256.04
2020-05-02   249.29 256.71   249.27 256.68    26.78  34.20   248.72 256.14   254.31 261.73   248.04 255.46
2020-05-03   248.16 256.13   248.13 256.10    25.65  33.62   247.59 255.56   253.17 261.14   246.91 254.88
2020-05-04   247.03 255.55   247.00 255.52    24.51  33.04   246.46 254.98   252.04 260.57   245.77 254.30
2020-05-05   245.89 254.97   245.87 254.95    23.38  32.46   245.32 254.40   250.91 259.99   244.64 253.72
2020-05-06   244.76 254.40   244.73 254.37    22.25  31.89   244.19 253.83   249.78 259.41   243.51 253.15
2020-05-07   243.63 253.82   243.60 253.80    21.12  31.31   243.06 253.25   248.64 258.84   242.38 252.57
2020-05-08   242.77 252.98   242.75 252.95    20.26  30.47   242.20 252.41   247.79 257.99   241.52 251.73
2020-05-09   241.92 252.13   241.90 252.10    19.41  29.61   241.35 251.56   246.94 257.14   240.67 250.87
2020-05-10   241.07 251.27   241.05 251.25    18.56  28.76   240.50 250.70   246.09 256.29   239.82 250.02
2020-05-11   240.22 250.42   240.20 250.40    17.71  27.91   239.65 249.85   245.24 255.44   238.97 249.17
2020-05-12   239.37 249.57   239.35 249.55    16.86  27.06   238.80 249.00   244.39 254.59   238.12 248.32
2020-05-13   238.52 248.72   238.50 248.70    16.01  26.21   237.95 248.15   243.54 253.74   237.27 247.47
2020-05-14   237.67 247.87   237.65 247.85    15.16  25.36   237.10 247.30   242.69 252.89   236.42 246.62
